District,Latitude,Longitude,Address,ConvertedAddress
中央区,35.68674346,139.78441696,東京都中央区日本橋人形町2丁目24-5,"〒103-0013+Tokyo,+Chuo+City,+Nihonbashiningyochyo,+2-chōme−24-5"
中央区,35.68138016,139.78371445,東京都中央区日本橋蛎殻町1丁目21-3,"〒103-0014+Tokyo,+Chuo+City,+Nihonbashikakigarachyo,+1-chōme−21-3"
中央区,35.68883451,139.77023197,東京都中央区日本橋本石町4丁目5-3,"〒103-0021+Tokyo,+Chuo+City,+Nihonbashihongokuchyo,+4-chōme−5-3"
中央区,35.67341126,139.77095753,東京都中央区銀座1丁目19-14,"〒104-0061+Tokyo,+Chuo+City,+Ginza,+1-chōme−19-14"
中央区,35.68558809,139.78638906,東京都中央区日本橋人形町2丁目34-9,"〒103-0013+Tokyo,+Chuo+City,+Nihonbashiningyochyo,+2-chōme−34-9"
中央区,35.66843158,139.78244842,東京都中央区佃1丁目1-18,"〒104-0051+Tokyo,+Chuo+City,+Tsukuda,+1-chōme−1-18"
中央区,35.6704672,139.77244085,東京都中央区築地1丁目2-7,"〒104-0045+Tokyo,+Chuo+City,+Tsukiji,+1-chōme−2-7"
中央区,35.66933929,139.7627195,東京都中央区銀座7丁目8-4,"〒104-0061+Tokyo,+Chuo+City,+Ginza,+7-chōme−8-4"
中央区,35.68567967,139.78338654,東京都中央区日本橋人形町2丁目4-5,"〒103-0013+Tokyo,+Chuo+City,+Nihonbashiningyochyo,+2-chōme−4-5"
中央区,35.67635841,139.78075658,東京都中央区新川2丁目6-14,"〒104-0033+Tokyo,+Chuo+City,+Shinkawa,+2-chōme−6-14"
中央区,35.67727767,139.77742348,東京都中央区八丁堀1丁目9-5,"〒103-0000+Tokyo,+Chuo+City,+1-chōme−9-5"
中央区,35.65899912,139.77524107,東京都中央区勝どき3丁目4-18,"〒104-0054+Tokyo,+Chuo+City,+Kachidoki,+3-chōme−4-18"
中央区,35.68040217,139.77187106,東京都中央区日本橋3丁目2-6,"〒103-0027+Tokyo,+Chuo+City,+Nihonbashi,+3-chōme−2-6"
中央区,35.66397352,139.7736549,東京都中央区築地6丁目15-4,"〒104-0045+Tokyo,+Chuo+City,+Tsukiji,+6-chōme−15-4"
中央区,35.6686366,139.76288063,東京都中央区銀座7丁目9-15,"〒104-0061+Tokyo,+Chuo+City,+Ginza,+7-chōme−9-15"
中央区,35.68427703,139.78276442,東京都中央区日本橋人形町1丁目10-5,"〒103-0013+Tokyo,+Chuo+City,+Nihonbashiningyochyo,+1-chōme−10-5"
中央区,35.67026977,139.76437765,東京都中央区銀座5丁目8-15,"〒104-0061+Tokyo,+Chuo+City,+Ginza,+5-chōme−8-15"
中央区,35.67289452,139.76584131,東京都中央区銀座3丁目4-6,"〒104-0061+Tokyo,+Chuo+City,+Ginza,+3-chōme−4-6"
中央区,35.6714727,139.7749156,東京都中央区新富2丁目11-3,"〒104-0041+Tokyo,+Chuo+City,+Shintomi,+2-chōme−11-3"
中央区,35.67281948,139.7641609,東京都中央区銀座4丁目2-17,"〒104-0061+Tokyo,+Chuo+City,+Ginza,+4-chōme−2-17"
中央区,35.66969508,139.7731436,東京都中央区築地2丁目6-9,"〒104-0045+Tokyo,+Chuo+City,+Tsukiji,+2-chōme−6-9"
中央区,35.66614582,139.78583156,東京都中央区佃2丁目13-5,"〒104-0051+Tokyo,+Chuo+City,+Tsukuda,+2-chōme−13-5"
中央区,35.67146732,139.78120395,東京都中央区湊2丁目16-25,"〒104-0043+Tokyo,+Chuo+City,+Minato,+2-chōme−16-25"
中央区,35.68697398,139.78413086,東京都中央区日本橋人形町2丁目25-6,"〒103-0013+Tokyo,+Chuo+City,+Nihonbashiningyochyo,+2-chōme−25-6"
中央区,35.67478901,139.77528765,東京都中央区八丁堀3丁目17-12,"〒103-0000+Tokyo,+Chuo+City,+3-chōme−17-12"
中央区,35.68576834,139.77595105,東京都中央区日本橋本町1丁目3-2,"〒103-0023+Tokyo,+Chuo+City,+Nihonbashihonchyo,+1-chōme−3-2"
中央区,35.67158623,139.76194726,東京都中央区銀座6丁目4-4,"〒104-0061+Tokyo,+Chuo+City,+Ginza,+6-chōme−4-4"
中央区,35.68510216,139.79110535,東京都中央区日本橋浜町3丁目36-8,"〒103-0007+Tokyo,+Chuo+City,+Nihonbashihamachyo,+3-chōme−36-8"
中央区,35.68042742,139.78116749,東京都中央区日本橋茅場町1丁目14-10,"〒103-0025+Tokyo,+Chuo+City,+Nihonbashikayabachyo,+1-chōme−14-10"
中央区,35.68729303,139.77051256,東京都中央区日本橋本石町3丁目2-2,"〒103-0021+Tokyo,+Chuo+City,+Nihonbashihongokuchyo,+3-chōme−2-2"
中央区,35.67865547,139.78376734,東京都中央区新川1丁目18-9,"〒104-0033+Tokyo,+Chuo+City,+Shinkawa,+1-chōme−18-9"
中央区,35.68398825,139.78576417,東京都中央区日本橋蛎殻町2丁目5-8,"〒103-0014+Tokyo,+Chuo+City,+Nihonbashikakigarachyo,+2-chōme−5-8"
中央区,35.66458478,139.78199583,東京都中央区月島1丁目19-1,"〒104-0052+Tokyo,+Chuo+City,+Tsukishima,+1-chōme−19-1"
中央区,35.67642774,139.77640971,東京都中央区八丁堀2丁目16-8,"〒103-0000+Tokyo,+Chuo+City,+2-chōme−16-8"
中央区,35.68900439,139.7871472,東京都中央区日本橋浜町2丁目37-8,"〒103-0007+Tokyo,+Chuo+City,+Nihonbashihamachyo,+2-chōme−37-8"
中央区,35.66654535,139.77011064,東京都中央区築地4丁目7-5,"〒104-0045+Tokyo,+Chuo+City,+Tsukiji,+4-chōme−7-5"
中央区,35.65742431,139.7758272,東京都中央区勝どき4丁目10-3,"〒104-0054+Tokyo,+Chuo+City,+Kachidoki,+4-chōme−10-3"
中央区,35.68560453,139.77784256,東京都中央区日本橋本町1丁目8-10,"〒103-0023+Tokyo,+Chuo+City,+Nihonbashihonchyo,+1-chōme−8-10"
中央区,35.69046808,139.78557782,東京都中央区東日本橋1丁目3-3,"〒103-0004+Tokyo,+Chuo+City,+Higashinihonbashi,+1-chōme−3-3"
中央区,35.68638795,139.78471417,東京都中央区日本橋人形町2丁目22-9,"〒103-0013+Tokyo,+Chuo+City,+Nihonbashiningyochyo,+2-chōme−22-9"
中央区,35.68463534,139.78347268,東京都中央区日本橋人形町1丁目16-9,"〒103-0013+Tokyo,+Chuo+City,+Nihonbashiningyochyo,+1-chōme−16-9"
中央区,35.6757388,139.7716296,東京都中央区京橋2丁目12-6,"〒104-0031+Tokyo,+Chuo+City,+Kyobashi,+2-chōme−12-6"
中央区,35.68397706,139.78270888,東京都中央区日本橋人形町1丁目11-3,"〒103-0013+Tokyo,+Chuo+City,+Nihonbashiningyochyo,+1-chōme−11-3"
中央区,35.67000351,139.77828759,東京都中央区湊3丁目6-1,"〒104-0043+Tokyo,+Chuo+City,+Minato,+3-chōme−6-1"
中央区,35.68910393,139.77018196,東京都中央区日本橋本石町4丁目2-13,"〒103-0021+Tokyo,+Chuo+City,+Nihonbashihongokuchyo,+4-chōme−2-13"
中央区,35.66982809,139.76180012,東京都中央区銀座7丁目6-19,"〒104-0061+Tokyo,+Chuo+City,+Ginza,+7-chōme−6-19"
中央区,35.68510748,139.7825394,東京都中央区日本橋人形町1丁目7-6,"〒103-0013+Tokyo,+Chuo+City,+Nihonbashiningyochyo,+1-chōme−7-6"
中央区,35.68556558,139.77547055,東京都中央区日本橋室町1丁目11-14,"〒103-0022+Tokyo,+Chuo+City,+Nihonbashimuromachi,+1-chōme−11-14"
中央区,35.66712011,139.76324177,東京都中央区銀座8丁目13-1,"〒104-0061+Tokyo,+Chuo+City,+Ginza,+8-chōme−13-1"
中央区,35.67895257,139.78058427,東京都中央区日本橋茅場町2丁目14-5,"〒103-0025+Tokyo,+Chuo+City,+Nihonbashikayabachyo,+2-chōme−14-5"
中央区,35.69174844,139.7839779,東京都中央区東日本橋3丁目9-14,"〒103-0004+Tokyo,+Chuo+City,+Higashinihonbashi,+3-chōme−9-14"
中央区,35.68803765,139.78050335,東京都中央区日本橋堀留町1丁目9-10,"〒103-0012+Tokyo,+Chuo+City,+Nihonbashihoridomechyo,+1-chōme−9-10"
中央区,35.66961423,139.76154459,東京都中央区銀座7丁目6-15,"〒104-0061+Tokyo,+Chuo+City,+Ginza,+7-chōme−6-15"
中央区,35.68915957,139.77399275,東京都中央区日本橋本町4丁目1-11,"〒103-0023+Tokyo,+Chuo+City,+Nihonbashihonchyo,+4-chōme−1-11"
中央区,35.67227815,139.77412396,東京都中央区新富1丁目9-12,"〒104-0041+Tokyo,+Chuo+City,+Shintomi,+1-chōme−9-12"
中央区,35.65809102,139.77989627,東京都中央区勝どき2丁目3-7,"〒104-0054+Tokyo,+Chuo+City,+Kachidoki,+2-chōme−3-7"
中央区,35.68266613,139.78410326,東京都中央区日本橋蛎殻町1丁目30-11,"〒103-0014+Tokyo,+Chuo+City,+Nihonbashikakigarachyo,+1-chōme−30-11"
中央区,35.67198088,139.77108812,東京都中央区銀座1丁目22-8,"〒104-0061+Tokyo,+Chuo+City,+Ginza,+1-chōme−22-8"
中央区,35.69481487,139.78791912,東京都中央区東日本橋2丁目28-2,"〒103-0004+Tokyo,+Chuo+City,+Higashinihonbashi,+2-chōme−28-2"
中央区,35.67805272,139.78255358,東京都中央区新川1丁目8-20,"〒104-0033+Tokyo,+Chuo+City,+Shinkawa,+1-chōme−8-20"
中央区,35.66318226,139.78569558,東京都中央区月島2丁目2-10,"〒104-0052+Tokyo,+Chuo+City,+Tsukishima,+2-chōme−2-10"
中央区,35.67090303,139.76380545,東京都中央区銀座5丁目6-8,"〒104-0061+Tokyo,+Chuo+City,+Ginza,+5-chōme−6-8"
中央区,35.66460711,139.7860566,東京都中央区佃3丁目4-8,"〒104-0051+Tokyo,+Chuo+City,+Tsukuda,+3-chōme−4-8"
中央区,35.67012556,139.77241031,東京都中央区築地1丁目3-6,"〒104-0045+Tokyo,+Chuo+City,+Tsukiji,+1-chōme−3-6"
中央区,35.67513047,139.7695909,東京都中央区京橋3丁目5-1,"〒104-0031+Tokyo,+Chuo+City,+Kyobashi,+3-chōme−5-1"
中央区,35.69422314,139.78316954,東京都中央区日本橋馬喰町1丁目10-8,"〒103-0002+Tokyo,+Chuo+City,+Nihonbashibakurochyo,+1-chōme−10-8"
中央区,35.67299725,139.76474418,東京都中央区銀座3丁目2-13,"〒104-0061+Tokyo,+Chuo+City,+Ginza,+3-chōme−2-13"
中央区,35.66579861,139.78469,東京都中央区佃2丁目16-12,"〒104-0051+Tokyo,+Chuo+City,+Tsukuda,+2-chōme−16-12"
中央区,35.67783592,139.77667352,東京都中央区八丁堀1丁目7-7,"〒103-0000+Tokyo,+Chuo+City,+1-chōme−7-7"
中央区,35.67199202,139.77240468,東京都中央区新富2丁目1-3,"〒104-0041+Tokyo,+Chuo+City,+Shintomi,+2-chōme−1-3"
中央区,35.68665439,139.7770898,東京都中央区日本橋本町1丁目6-3,"〒103-0023+Tokyo,+Chuo+City,+Nihonbashihonchyo,+1-chōme−6-3"
中央区,35.67123077,139.76407764,東京都中央区銀座5丁目6-5,"〒104-0061+Tokyo,+Chuo+City,+Ginza,+5-chōme−6-5"
中央区,35.67594741,139.78300084,東京都中央区新川1丁目27-13,"〒104-0033+Tokyo,+Chuo+City,+Shinkawa,+1-chōme−27-13"
中央区,35.67052851,139.78017353,東京都中央区湊2丁目12-10,"〒104-0043+Tokyo,+Chuo+City,+Minato,+2-chōme−12-10"
中央区,35.66065184,139.78009615,東京都中央区月島4丁目15-1,"〒104-0052+Tokyo,+Chuo+City,+Tsukishima,+4-chōme−15-1"
中央区,35.67996336,139.77277655,東京都中央区日本橋3丁目7-20,"〒103-0027+Tokyo,+Chuo+City,+Nihonbashi,+3-chōme−7-20"
中央区,35.65671049,139.77541059,東京都中央区勝どき4丁目8-13,"〒104-0054+Tokyo,+Chuo+City,+Kachidoki,+4-chōme−8-13"
中央区,35.67185855,139.7669107,東京都中央区銀座3丁目7-17,"〒104-0061+Tokyo,+Chuo+City,+Ginza,+3-chōme−7-17"
