District,Latitude,Longitude,Address,ConvertedAddress
北区,35.75420964,139.73856536,東京都北区王子1丁目7,"〒114-0002+Tokyo,+Kita+City,+Oji,+1-chōme−7"
北区,35.75583446,139.73895137,東京都北区王子1丁目20,"〒114-0002+Tokyo,+Kita+City,+Oji,+1-chōme−20"
北区,35.76018388,139.73532373,東京都北区王子3丁目6,"〒114-0002+Tokyo,+Kita+City,+Oji,+3-chōme−6"
北区,35.782542,139.71791875,東京都北区赤羽3丁目14,"〒115-0045+Tokyo,+Kita+City,+Akabane,+3-chōme−14"
北区,35.78731369,139.71804632,東京都北区赤羽3丁目29,"〒115-0045+Tokyo,+Kita+City,+Akabane,+3-chōme−29"
北区,35.75657559,139.72165003,東京都北区十条台2丁目3,"〒114-0033+Tokyo,+Kita+City,+Jyujyodai,+2-chōme−3"
北区,35.75628394,139.7213473,東京都北区十条台2丁目2,"〒114-0033+Tokyo,+Kita+City,+Jyujyodai,+2-chōme−2"
北区,35.75850585,139.71919183,東京都北区十条台2丁目5,"〒114-0033+Tokyo,+Kita+City,+Jyujyodai,+2-chōme−5"
北区,35.78167828,139.72060189,東京都北区赤羽1丁目43,"〒115-0045+Tokyo,+Kita+City,+Akabane,+1-chōme−43"
北区,35.78508032,139.70786396,東京都北区赤羽北2丁目9,"〒115-0052+Tokyo,+Kita+City,+Akabanekita,+2-chōme−9"
北区,35.77194333,139.72305763,東京都北区赤羽南2丁目1,"〒115-0044+Tokyo,+Kita+City,+Akabaneminami,+2-chōme−1"
北区,35.75785324,139.72283044,東京都北区上十条1丁目7,"〒114-0034+Tokyo,+Kita+City,+Kamijyujyo,+1-chōme−7"
北区,35.75798108,139.72545799,東京都北区上十条1丁目5,"〒114-0034+Tokyo,+Kita+City,+Kamijyujyo,+1-chōme−5"
北区,35.79200414,139.69242887,東京都北区浮間2丁目32,"〒115-0051+Tokyo,+Kita+City,+Ukima,+2-chōme−32"
北区,35.79421784,139.69455638,東京都北区浮間2丁目30,"〒115-0051+Tokyo,+Kita+City,+Ukima,+2-chōme−30"
北区,35.79260965,139.69363152,東京都北区浮間2丁目31,"〒115-0051+Tokyo,+Kita+City,+Ukima,+2-chōme−31"
北区,35.78996275,139.69416492,東京都北区浮間4丁目28,"〒115-0051+Tokyo,+Kita+City,+Ukima,+4-chōme−28"
北区,35.79086009,139.70246418,東京都北区浮間1丁目11,"〒115-0051+Tokyo,+Kita+City,+Ukima,+1-chōme−11"
北区,35.74801857,139.73493259,東京都北区滝野川1丁目50,"〒114-0023+Tokyo,+Kita+City,+Takinogawa,+1-chōme−50"
北区,35.74851851,139.73505756,東京都北区滝野川1丁目52,"〒114-0023+Tokyo,+Kita+City,+Takinogawa,+1-chōme−52"
北区,35.75252342,139.72749693,東京都北区王子本町3丁目7,"〒114-0022+Tokyo,+Kita+City,+Ojihonchyo,+3-chōme−7"
北区,35.74396865,139.72110893,東京都北区滝野川7丁目14,"〒114-0023+Tokyo,+Kita+City,+Takinogawa,+7-chōme−14"
北区,35.74910176,139.73452425,東京都北区滝野川2丁目9,"〒114-0023+Tokyo,+Kita+City,+Takinogawa,+2-chōme−9"
北区,35.74971544,139.72914134,東京都北区滝野川3丁目61,"〒114-0023+Tokyo,+Kita+City,+Takinogawa,+3-chōme−61"
北区,35.75030144,139.72728037,東京都北区滝野川3丁目78,"〒114-0023+Tokyo,+Kita+City,+Takinogawa,+3-chōme−78"
北区,35.75390669,139.73099379,東京都北区王子本町2丁目29,"〒114-0022+Tokyo,+Kita+City,+Ojihonchyo,+2-chōme−29"
北区,35.7517791,139.7290496,東京都北区滝野川4丁目2,"〒114-0023+Tokyo,+Kita+City,+Takinogawa,+4-chōme−2"
北区,35.77230471,139.73458164,東京都北区神谷3丁目7,"〒115-0043+Tokyo,+Kita+City,+Kamiya,+3-chōme−7"
北区,35.7856419,139.72733172,東京都北区志茂5丁目44,"〒115-0042+Tokyo,+Kita+City,+Shimo,+5-chōme−44"
北区,35.78589185,139.72640401,東京都北区志茂5丁目45,"〒115-0042+Tokyo,+Kita+City,+Shimo,+5-chōme−45"
北区,35.77912623,139.73712837,東京都北区志茂3丁目35,"〒115-0042+Tokyo,+Kita+City,+Shimo,+3-chōme−35"
北区,35.78154193,139.71094162,東京都北区桐ケ丘2丁目10,"〒115-0054+Tokyo,+Kita+City,+Kirigaoka,+2-chōme−10"
北区,35.77810644,139.71998542,東京都北区赤羽西1丁目8,"〒115-0055+Tokyo,+Kita+City,+Akabanenishi,+1-chōme−8"
北区,35.77909242,139.7195493,東京都北区赤羽西1丁目42,"〒115-0055+Tokyo,+Kita+City,+Akabanenishi,+1-chōme−42"
北区,35.77664247,139.71075849,東京都北区桐ケ丘1丁目1,"〒115-0054+Tokyo,+Kita+City,+Kirigaoka,+1-chōme−1"
北区,35.73868436,139.76674415,東京都北区田端新町1丁目17,"〒114-0012+Tokyo,+Kita+City,+Tabatashinmachi,+1-chōme−17"
北区,35.74034219,139.75514229,東京都北区田端6丁目12,"〒114-0014+Tokyo,+Kita+City,+Tabata,+6-chōme−12"
北区,35.73942269,139.74903729,東京都北区中里2丁目15,"〒114-0015+Tokyo,+Kita+City,+Nakazato,+2-chōme−15"
北区,35.73864507,139.75168988,東京都北区中里1丁目38,"〒114-0015+Tokyo,+Kita+City,+Nakazato,+1-chōme−38"
